ft0,st0,e0
-65.6,468.5036815648109,402.9036815648109
-58.199999999999996,435.90316752846536,377.70316752846537
-58.199999999999996,435.90316752846536,377.70316752846537
-73.80000000000001,443.96260689537337,370.16260689537336
-65.6,418.2328989456794,352.63289894567936
-65.6,418.2328989456794,352.63289894567936
-65.6,418.2328989456794,352.63289894567936
-65.6,418.2328989456794,352.63289894567936
-47.8,384.1974166244396,336.3974166244396
-63.199999999999996,359.80862897057807,296.6086289705781
-116.4,326.2847771896805,209.88477718968048
-84.4,244.98616757347992,160.5861675734799
-78.2,210.22382408737383,132.02382408737384
-66.0,181.58135091407982,115.58135091407982
-66.0,181.58135091407982,115.58135091407982
-50.6,163.8580548464949,113.2580548464949
-50.6,163.8580548464949,113.2580548464949
-50.6,163.8580548464949,113.2580548464949
-49.8,159.134258022313,109.334258022313
-70.19999999999999,179.6084710301609,109.40847103016091
-64.2,161.69462616294945,97.49462616294944
-82.6,162.27533052090337,79.67533052090337
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-119.2,160.95204666550995,41.75204666550995
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-100.59999999999998,138.98457448805453,38.384574488054554
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-111.0,149.77218687583297,38.77218687583297
-100.59999999999998,138.98457448805453,38.384574488054554
