ft0,st0,e0
-65.6,546.5876284922795,480.98762849227944
-45.8,492.5591555146051,446.7591555146051
-45.8,437.55430761826364,391.7543076182636
-26.0,395.28885568518353,369.28885568518353
-27.400000000000002,393.82638083470647,366.4263808347065
-59.2,406.31853983489543,347.11853983489544
-72.8,404.9285274833827,332.1285274833827
-72.8,404.9285274833827,332.1285274833827
-86.39999999999999,371.53932031289173,285.13932031289175
-120.2,302.4144876483102,182.21448764831024
-85.4,263.0829813695949,177.6829813695949
-85.4,263.0829813695949,177.6829813695949
-97.0,263.2382150193509,166.2382150193509
-97.0,263.2382150193509,166.2382150193509
-97.0,263.2382150193509,166.2382150193509
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,226.09585404849065,129.09585404849065
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,225.02124868855486,128.02124868855486
-96.99999999999999,228.9162508936933,131.9162508936933
-96.99999999999999,228.9162508936933,131.9162508936933
-96.99999999999999,234.82636421045066,137.82636421045066
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,233.85072446376608,136.85072446376608
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-96.99999999999999,230.93136200531222,133.93136200531222
-83.39999999999999,206.92542680796328,123.52542680796329
-83.39999999999999,202.76597675784478,119.36597675784479
-96.99999999999999,219.2790676657044,122.2790676657044
-83.39999999999999,209.02766329815597,125.62766329815598
-83.39999999999999,209.02766329815597,125.62766329815598
-83.39999999999999,206.2794137497661,122.8794137497661
-138.6,243.06010296000528,104.46010296000529
-143.4,185.14404786010763,41.74404786010763
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-152.2,170.47034235377802,18.270342353778034
-148.2,164.7631956966663,16.5631956966663
