ft0,st0,e0
-65.6,156.16789385493698,90.56789385493698
-73.6,155.19383778986486,81.59383778986486
-73.60000000000001,133.29982988416901,59.699829884169006
-73.60000000000001,133.29982988416901,59.699829884169006
-66.2,121.86239667535844,55.66239667535844
-83.19999999999999,116.70197055305493,33.501970553054946
-90.4,107.86257473098797,17.462574730987967
-90.4,107.86257473098797,17.462574730987967
-90.4,107.86257473098797,17.462574730987967
-107.19999999999999,103.34714879568446,-3.8528512043155274
-128.4,103.62638228271707,-24.77361771728293
-137.6,112.32574518933319,-25.274254810666804
-140.6,112.68972302989229,-27.910276970107702
-129.6,90.28476291208754,-39.31523708791245
-129.6,90.28476291208754,-39.31523708791245
-142.2,104.58686315008688,-37.613136849913104
-174.19999999999996,121.4351578395057,-52.764842160494254
-174.19999999999996,113.29922251340481,-60.900777486595146
-174.19999999999996,113.29922251340481,-60.900777486595146
-174.19999999999996,113.29922251340481,-60.900777486595146
-174.19999999999996,113.29922251340481,-60.900777486595146
-174.2,107.78239034652853,-66.41760965347146
-174.2,107.78239034652853,-66.41760965347146
-174.2,107.78239034652853,-66.41760965347146
-174.2,107.78239034652853,-66.41760965347146
-163.4,96.62703693502988,-66.77296306497013
-160.6,94.40081026576688,-66.19918973423312
-160.6,94.40081026576688,-66.19918973423312
-147.0,75.77417485522953,-71.22582514477047
-142.2,71.80399262720516,-70.39600737279483
-142.2,71.80399262720516,-70.39600737279483
-155.79999999999998,73.82308058833728,-81.9769194116627
-155.79999999999998,73.82308058833728,-81.9769194116627
-155.79999999999998,73.82308058833728,-81.9769194116627
-155.79999999999998,73.59372960652739,-82.2062703934726
-169.6,78.90834163912005,-90.69165836087994
-163.8,74.81607195887867,-88.98392804112135
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-163.8,67.5146989749237,-96.28530102507631
-169.99999999999997,65.83958797217495,-104.16041202782502
-169.99999999999997,65.83958797217495,-104.16041202782502
-170.0,69.74349729359075,-100.25650270640925
-170.0,69.74349729359075,-100.25650270640925
-169.99999999999997,65.83958797217495,-104.16041202782502
-169.99999999999997,65.83958797217495,-104.16041202782502
-169.99999999999997,65.98359576526025,-104.01640423473972
-169.99999999999997,65.98359576526025,-104.01640423473972
-169.99999999999997,65.98359576526025,-104.01640423473972
-169.99999999999997,65.98359576526025,-104.01640423473972
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
-170.0,62.079686443844466,-107.92031355615553
