ft0,st0,e0
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.79999999999998,121.59718068055041,-39.202819319449574
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
