ft0,st0,e0
-65.6,234.25184078240545,168.65184078240546
-70.20000000000002,215.9917949141994,145.7917949141994
-62.8,199.69153789602666,136.89153789602665
-57.4,190.606586733014,133.206586733014
-37.6,150.74916119004342,113.14916119004343
-38.8,138.7215941553763,99.9215941553763
-38.8,138.7215941553763,99.9215941553763
-38.8,138.7215941553763,99.9215941553763
-35.4,121.6113417130081,86.2113417130081
-35.4,121.6113417130081,86.2113417130081
-35.4,121.6113417130081,86.2113417130081
-35.4,110.13720759665591,74.7372075966559
-35.4,98.36537719580089,62.96537719580089
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,115.45458128934607,68.25458128934606
-47.2,120.09390392611047,72.89390392611047
-58.39999999999999,128.60397402021644,70.20397402021645
-46.6,111.51476992667128,64.91476992667128
-46.39999999999999,97.53386990289891,51.13386990289892
-69.6,117.03767994453324,47.437679944533244
-69.6,117.03767994453324,47.437679944533244
-69.6,117.03767994453324,47.437679944533244
-69.6,117.03767994453324,47.437679944533244
-69.6,117.03767994453324,47.437679944533244
-77.79999999999998,126.01167766143556,48.21167766143557
-82.8,105.52938113484433,22.72938113484433
-82.8,105.52938113484433,22.72938113484433
-82.8,99.62001991678083,16.820019916780836
-114.79999999999998,122.88764721264471,8.087647212644725
-114.8,113.86528319971417,-0.9347168002858268
-133.20000000000002,123.69771447923901,-9.502285520761006
-133.20000000000002,123.69771447923901,-9.502285520761006
-103.0,89.4696072977282,-13.530392702271797
-116.59999999999998,97.45890159713262,-19.141098402867357
-116.59999999999998,97.45890159713262,-19.141098402867357
-116.59999999999998,97.45890159713262,-19.141098402867357
-118.6,97.84995648747635,-20.750043512523646
-118.60000000000001,96.13113092372393,-22.46886907627608
-132.0,111.44800308345651,-20.551996916543487
-127.99999999999999,94.0372474351434,-33.962752564856586
-140.39999999999998,92.82335541212368,-47.5766445878763
-129.6,85.25163778405422,-44.34836221594577
-129.6,85.25163778405422,-44.34836221594577
-129.6,85.25163778405422,-44.34836221594577
-129.6,85.25163778405422,-44.34836221594577
-139.2,93.44083788352356,-45.75916211647643
-139.2,93.44083788352356,-45.75916211647643
-139.2,93.44083788352356,-45.75916211647643
-139.2,96.77887541950426,-42.42112458049573
-148.6,87.97030285244293,-60.62969714755707
-148.6,87.97030285244293,-60.62969714755707
-148.6,87.97030285244293,-60.62969714755707
-157.99999999999997,94.29229460610642,-63.70770539389355
-157.99999999999997,94.29229460610642,-63.70770539389355
-157.99999999999997,94.29229460610642,-63.70770539389355
-157.99999999999997,82.45240397725031,-75.54759602274966
-164.0,90.10186217556597,-73.89813782443403
-164.0,90.10186217556597,-73.89813782443403
-164.0,90.10186217556597,-73.89813782443403
-164.0,90.10186217556597,-73.89813782443403
-150.40000000000003,79.42587124760283,-70.9741287523972
-169.6,78.88162579054442,-90.71837420945558
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.2,72.43531011933649,-101.7646898806635
-174.19999999999996,72.67000652797313,-101.52999347202683
-174.19999999999996,72.67000652797313,-101.52999347202683
-174.19999999999996,72.67000652797313,-101.52999347202683
-174.19999999999996,72.67000652797313,-101.52999347202683
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-174.2,75.00979379785088,-99.19020620214911
-185.19999999999996,87.37227131456024,-97.82772868543972
-185.19999999999996,87.37227131456024,-97.82772868543972
-185.19999999999996,87.37227131456024,-97.82772868543972
-166.6,64.38515628438822,-102.21484371561178
-166.6,64.38515628438822,-102.21484371561178
-166.6,64.38515628438822,-102.21484371561178
-166.6,64.38515628438822,-102.21484371561178
-166.6,64.38515628438822,-102.21484371561178
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,64.33957826002225,-102.26042173997774
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
-166.6,61.81067260587383,-104.78932739412616
