ft0,st0,e0
-65.6,780.8394692746849,715.2394692746849
-65.6,698.7052444334363,633.1052444334363
-65.6,698.7052444334363,633.1052444334363
-77.80000000000001,696.2717887751537,618.4717887751538
-77.80000000000001,699.8276594787717,622.0276594787717
-78.19999999999999,699.0052485983438,620.8052485983437
-91.2,699.7818161119328,608.5818161119328
-91.2,699.7818161119328,608.5818161119328
-59.2,659.1839312529421,599.983931252942
-59.2,659.1839312529421,599.983931252942
-82.0,522.5055952137108,440.50559521371076
-82.0,522.5055952137108,440.50559521371076
-72.79999999999998,475.5481259634977,402.7481259634977
-82.0,445.85554067760967,363.85554067760967
-59.60000000000001,370.53276814946855,310.93276814946853
-59.60000000000001,371.551555122519,311.951555122519
-78.0,371.9442002252908,293.9442002252908
-78.0,369.1213881786853,291.1213881786853
-96.6,376.6508875959743,280.05088759597436
-96.6,376.6508875959743,280.05088759597436
-96.60000000000001,359.03594592838454,262.4359459283845
-101.0,355.5246154102321,254.52461541023212
-115.2,301.6461308619945,186.4461308619945
-115.2,301.6461308619945,186.4461308619945
-115.2,301.6461308619945,186.4461308619945
-108.80000000000001,241.85477600067003,133.05477600067002
-108.79999999999998,241.63624010569708,132.8362401056971
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-117.4,241.10439383233143,123.70439383233142
-122.60000000000001,245.48351284725598,122.88351284725597
-122.60000000000001,245.48351284725598,122.88351284725597
-121.6,247.51184226908222,125.91184226908223
-121.6,247.51184226908222,125.91184226908223
-121.6,247.51184226908222,125.91184226908223
-121.6,247.51184226908222,125.91184226908223
-121.6,247.51184226908222,125.91184226908223
-121.6,247.51184226908222,125.91184226908223
-116.39999999999999,243.13272325415767,126.73272325415768
-116.39999999999999,243.13272325415767,126.73272325415768
-116.39999999999999,243.13272325415767,126.73272325415768
-134.39999999999998,261.92441535360933,127.52441535360936
-134.39999999999998,261.92441535360933,127.52441535360936
-134.39999999999998,261.92441535360933,127.52441535360936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-145.0,247.35505758893936,102.35505758893936
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
-149.99999999999997,251.73417660386392,101.73417660386394
