MCS,ft0,st0,e0,ft1,st1,e1
1139,-0.0,51.152409371301935,48.594788902736845,-0.0,38.94138233352868,36.99431321685225
1147,-0.0,40.981529861315806,38.932453368250016,-0.0,38.94138233352868,36.99431321685225
1155,-0.0,35.68901294390372,33.904562296708534,-0.0,38.94138233352868,36.99431321685225
1156,-0.0,35.68901294390372,33.904562296708534,-0.4,37.42857006622425,35.53714156291304
1167,-0.2,34.79369621734808,33.04401140648068,-0.6,37.42857006622425,35.527141562913044
1174,-0.2,34.79369621734808,33.04401140648068,-16.0,39.5629404414228,36.78479341935167
1186,-0.2,34.79369621734808,33.04401140648068,-16.0,39.5629404414228,36.78479341935167
1189,-0.2,34.79369621734808,33.04401140648068,-16.0,39.5629404414228,36.78479341935167
1204,-0.2571428571428571,34.79369621734808,33.04115426362353,-16.142857142857146,37.69902218442285,35.00692821805885
1211,-0.2571428571428571,36.611557791851006,34.768122759401315,-16.142857142857146,37.69902218442285,35.00692821805885
1213,-0.2571428571428571,36.611557791851006,34.768122759401315,-16.142857142857146,37.69902218442285,35.00692821805885
1224,-0.19999999999999998,36.611557791851006,34.77097990225846,-16.0,37.53413335097226,34.857426683423654
1227,-0.19999999999999998,38.80975141324705,36.8592638425847,-16.0,37.53413335097226,34.857426683423654
1228,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,40.87530624339825,38.03487426456167
1232,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,40.87530624339825,38.03487426456167
1235,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,40.87530624339825,38.03487426456167
1236,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,40.87530624339825,38.03487426456167
1240,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,38.6875922242281,35.956545946350026
1246,-0.06666666666666667,38.80975141324705,36.86593050925137,-15.933333333333334,38.6875922242281,35.956545946350026
1248,-0.06666666666666667,38.80975141324705,36.86593050925137,-16.33333333333334,36.61661425786983,33.96911687830968
1249,-0.06666666666666667,40.43478438040825,38.40971182805451,-16.33333333333334,36.61661425786983,33.96911687830968
1260,-0.06666666666666667,40.43478438040825,38.40971182805451,-16.33333333333334,38.44459566975037,35.70569921959619
1262,-5.333333333333333,40.43478438040825,38.146378494721176,-10.666666666666666,43.20166739789959,40.50825069467128
1267,-5.333333333333333,46.48063769207538,43.88993914080495,-10.666666666666666,43.20166739789959,40.50825069467128
1269,-5.333333333333333,50.50550017122709,47.713558495999074,-10.666666666666666,43.20166739789959,40.50825069467128
1270,-5.333333333333333,50.50550017122709,47.713558495999074,-10.666666666666666,43.20166739789959,40.50825069467128
1274,-5.333333333333333,50.50550017122709,47.713558495999074,-10.666666666666666,43.20166739789959,40.50825069467128
1275,-5.333333333333333,47.66737474211796,45.017339338345394,-10.666666666666666,43.20166739789959,40.50825069467128
1278,-5.333333333333333,47.66737474211796,45.017339338345394,-10.666666666666666,43.20166739789959,40.50825069467128
1282,-0.06666666666666667,47.66737474211796,45.28067267167873,-15.933333333333334,47.195590716716175,44.0391445142137
1283,-0.12,47.84249783314853,45.4443729414911,-15.88,47.195590716716175,44.04181118088037
1288,-0.12,47.84249783314853,45.4443729414911,-15.88,47.195590716716175,44.04181118088037
1291,-0.0,48.73781455970417,46.30092383171896,-15.8,47.195590716716175,44.04581118088037
1292,-0.0,48.73781455970417,46.30092383171896,-0.0,42.99621305568005,40.846402402896054
1297,-0.0,53.00490375630532,50.35465856849005,-0.0,42.99621305568005,40.846402402896054
1302,-0.0,53.00490375630532,50.35465856849005,-0.0,43.46847571931963,41.29505193335365
1304,-0.0,53.00490375630532,50.35465856849005,-0.0,37.72111346204299,35.835057788940844
1305,-0.0,60.282069596817344,57.26796611697648,-0.0,37.72111346204299,35.835057788940844
1306,-0.26666666666666666,60.282069596817344,57.254632783643146,-0.5333333333333333,39.18489501422716,37.19898359684914
1310,-0.4,60.282069596817344,57.24796611697648,-0.4,37.26040065187204,35.37738061927843
1311,-7.2,59.193468883894404,55.87379543969969,-0.4,37.26040065187204,35.37738061927843
1314,-6.8,59.193468883894404,55.893795439699694,-0.0,42.41901217170375,40.298061563118566
1324,-6.8,59.193468883894404,55.893795439699694,-0.0,46.440018973964875,44.118018025266636
1331,-0.0,52.2419633440749,49.62986517687116,-0.0,46.440018973964875,44.118018025266636
1332,-0.0,52.2419633440749,49.62986517687116,-0.0,46.440018973964875,44.118018025266636
1334,-0.0,52.2419633440749,49.62986517687116,-0.0,54.69045096219999,51.955928414089996
1335,-0.0,49.89583687772187,47.40104503383578,-0.0,54.69045096219999,51.955928414089996
1336,-0.0,49.89583687772187,47.40104503383578,-0.0,50.29789909554727,47.78300414076991
1338,-0.0,49.89583687772187,47.40104503383578,-0.0,50.94845292765037,48.40103028126786
1339,-0.0,45.788742805907916,43.499305665612525,-0.0,50.94845292765037,48.40103028126786
1340,-0.0,45.788742805907916,43.499305665612525,-0.4,51.41142416038666,48.820852952367325
1342,-0.0,45.788742805907916,43.499305665612525,-0.4,51.85744559575341,49.24457331596574
1343,-0.0,45.788742805907916,43.499305665612525,-0.4,51.85744559575341,49.24457331596574
1344,-0.0,45.788742805907916,43.499305665612525,-0.4,47.999565474171014,45.57958720046246
1350,-0.0,45.788742805907916,43.499305665612525,-0.4,47.999565474171014,45.57958720046246
1356,-0.0,45.788742805907916,43.499305665612525,-0.4,44.07437455604822,41.850655828245806
1364,-0.0,45.788742805907916,43.499305665612525,-0.2,46.7352951509084,44.388530393362984
1365,-0.0,45.51996917883614,43.243970719894335,-0.2,46.7352951509084,44.388530393362984
1367,-31.6,43.294643538220065,39.549911361309064,-0.2,46.7352951509084,44.388530393362984
1374,-31.6,43.294643538220065,39.549911361309064,-0.4,46.89741156857597,44.53254099014717
1377,-31.6,39.51502418781155,35.95927297842098,-0.4,46.89741156857597,44.53254099014717
1379,-15.8,43.264726016131696,40.311489715325116,-0.4,46.89741156857597,44.53254099014717
1385,-15.8,40.448131995704976,37.63572539591973,-0.4,46.89741156857597,44.53254099014717
1388,-15.8,40.448131995704976,37.63572539591973,-0.6000000000000001,46.59518887409358,44.235429430388905
1389,-22.599999999999998,38.48686009002929,35.432517085527834,-0.6000000000000001,46.59518887409358,44.235429430388905
1402,-22.599999999999998,38.48686009002929,35.432517085527834,-0.4,46.43307245642602,44.09141883360472
1417,-29.4,48.11622196176078,44.24041086367274,-0.4,46.43307245642602,44.09141883360472
1423,-29.4,48.11622196176078,44.24041086367274,-0.4,46.43307245642602,44.09141883360472
1424,-29.4,48.11622196176078,44.24041086367274,-0.4,46.47880805067766,44.134867648143775
1429,-29.4,45.84219672829467,42.08008689187994,-0.4,46.47880805067766,44.134867648143775
1432,-29.4,45.84219672829467,42.08008689187994,-0.2,54.546994719316494,51.80964498335067
1436,-29.4,45.84219672829467,42.08008689187994,-0.2,51.643795490837704,49.051605716295825
1437,-22.599999999999998,46.04081975070658,42.60877876317126,-0.2,51.643795490837704,49.051605716295825
1440,-22.759999999999998,46.04081975070658,42.600778763171256,-0.04,47.922932466379876,45.52478584306088
1441,-38.56,47.22554975315179,42.9362722654942,-0.04,47.922932466379876,45.52478584306088
1444,-38.56,47.22554975315179,42.9362722654942,-0.04,40.25934011649711,38.24437311067225
1452,-38.56,47.22554975315179,42.9362722654942,-0.24,40.19032854008133,38.168812113077266
1460,-38.46666666666667,47.22554975315179,42.94093893216087,-0.3333333333333333,42.213279253848285,40.085948624489205
1462,-38.46666666666667,47.22554975315179,42.94093893216087,-0.3333333333333333,38.36945106109495,36.434311841373535
1465,-15.866666666666667,51.244710902065705,47.88914202362909,-0.3333333333333333,38.36945106109495,36.434311841373535
1469,-8.06,52.25391238075292,49.23821676171528,-8.139999999999999,38.36945106109495,36.043978508040205
1473,-8.860000000000001,60.03854162381823,56.59361454262733,-8.139999999999999,38.36945106109495,36.043978508040205
1475,-0.9600000000000001,59.81986245697492,56.78086933412617,-0.24,38.36945106109495,36.4389785080402
1481,-0.9600000000000001,62.776219842137984,59.589408850031084,-0.24,38.36945106109495,36.4389785080402
1482,-0.9600000000000001,62.776219842137984,59.589408850031084,-0.24,34.29842203245899,32.57150093083604
1485,-0.9600000000000001,60.894267924286005,57.801554528071705,-0.24,34.29842203245899,32.57150093083604
1487,-0.55,64.89114096678958,61.6190839184501,-0.65,34.29842203245899,32.55100093083604
1491,-0.55,64.89114096678958,61.6190839184501,-0.65,34.29842203245899,32.55100093083604
1492,-0.55,64.89114096678958,61.6190839184501,-0.65,31.981405082335158,30.349834828218402
1501,-0.7066666666666668,63.842902682369505,60.6154242149177,-0.4933333333333333,31.981405082335158,30.357668161551732
1511,-0.7066666666666668,66.4813914031365,63.12198849964634,-0.4933333333333333,31.981405082335158,30.357668161551732
1513,-0.7066666666666668,66.4813914031365,63.12198849964634,-0.4933333333333333,31.981405082335158,30.357668161551732
1514,-0.7066666666666668,66.4813914031365,63.12198849964634,-0.4933333333333333,31.154694776581124,29.5722933710854
1517,-0.7066666666666668,66.4813914031365,63.12198849964634,-0.4933333333333333,31.154694776581124,29.5722933710854
1519,-0.06666666666666667,54.83526460857601,52.090168044813886,-0.33333333333333337,31.154694776581124,29.580293371085403
1523,-0.06666666666666667,54.83526460857601,52.090168044813886,-0.33333333333333337,31.154694776581124,29.580293371085403
1525,-0.2,56.41904919886076,53.58809673891773,-0.2,31.154694776581124,29.586960037752068
1527,-0.06666666666666667,56.61780721783633,53.783583523611185,-0.33333333333333337,31.154694776581124,29.580293371085403
1531,-0.1,54.94962847772781,52.19714705384143,-0.30000000000000004,31.154694776581124,29.58196003775207
1539,-0.06666666666666667,58.97079454872211,56.01892148795268,-0.3333333333333333,31.154694776581124,29.580293371085403
1541,-0.06666666666666667,57.04449740886989,54.188939205093064,-0.3333333333333333,31.154694776581124,29.580293371085403
1545,-0.06666666666666667,53.079596806616486,50.422283632952336,-0.3333333333333333,31.154694776581124,29.580293371085403
1550,-2.2666666666666666,53.079596806616486,50.31228363295234,-4.533333333333333,36.68088092727443,34.62017021424404
1553,-2.2666666666666666,53.16988910487711,50.39806131629992,-4.533333333333333,36.68088092727443,34.62017021424404
1557,-2.2666666666666666,52.32306000370148,49.593573670183076,-4.533333333333333,36.68088092727443,34.62017021424404
1558,-2.2666666666666666,52.32306000370148,49.593573670183076,-4.533333333333333,36.50370231776664,34.45185053521164
1565,-2.2666666666666666,49.366702618538405,46.78503415427816,-4.533333333333333,36.50370231776664,34.45185053521164
1569,-6.8,47.50928431768697,44.79382010180263,-0.0,36.50370231776664,34.67851720187831
1577,-2.2666666666666666,44.48520050302087,42.1476071445365,-4.533333333333333,36.50370231776664,34.45185053521164
1583,-2.2666666666666666,44.48520050302087,42.1476071445365,-4.533333333333333,36.50370231776664,34.45185053521164
1596,-2.2666666666666666,44.48520050302087,42.1476071445365,-4.533333333333333,42.71026957775952,40.34808943220488
1597,-3.4,44.38659114022655,41.99726158321522,-3.4,42.71026957775952,40.404756098871545
1603,-3.4,52.48379016119,49.689600653130505,-3.4,42.71026957775952,40.404756098871545
1605,-4.04,51.70147981629164,48.91440582547706,-3.56,42.71026957775952,40.39675609887155
1609,-3.6,51.62927794496157,48.867814047713495,-4.0,42.71026957775952,40.37475609887154
1615,-3.6,51.62927794496157,48.867814047713495,-4.0,42.71026957775952,40.37475609887154
1616,-5.057142857142857,51.62927794496157,48.79495690485635,-2.5428571428571427,46.781298606395474,44.315090818932845
1620,-0.0,51.62927794496157,49.047814047713494,-0.0,46.57180825375511,44.243217841067356
1622,-0.0,51.62927794496157,49.047814047713494,-0.0,43.718458602280464,41.532535672166446
1625,-0.0,51.699800692772556,49.11481065813393,-0.0,43.718458602280464,41.532535672166446
1626,-0.0,51.699800692772556,49.11481065813393,-0.0,43.718458602280464,41.532535672166446
1627,-6.799999999999999,48.50335785159425,45.73818995901455,-0.0,43.718458602280464,41.532535672166446
1635,-0.0,52.147938252790205,49.540541340150696,-0.0,43.718458602280464,41.532535672166446
1637,-0.2,46.54190941023852,44.2048139397266,-0.0,43.718458602280464,41.532535672166446
1640,-5.4,46.54190941023852,43.94481393972659,-1.7999999999999998,42.806762007124206,40.57642390676799
1641,-5.4,46.54190941023852,43.94481393972659,-1.7999999999999998,42.806762007124206,40.57642390676799
1645,-5.4,45.785213198596836,43.225952538666995,-1.7999999999999998,42.806762007124206,40.57642390676799
1658,-5.525,45.785213198596836,43.219702538667,-1.875,43.176647651865245,40.924065269271985
1662,-5.4,45.785213198596836,43.225952538666995,-1.7999999999999998,46.78710232363708,44.357747207455226
1663,-5.1,51.292731908453035,48.473095313030385,-1.7,46.78710232363708,44.36274720745523
1666,-0.0,51.292731908453035,48.72809531303039,-0.0,48.57904743350517,46.15009506182991
1667,-3.709090909090909,42.90283273900705,40.57223655660216,-3.090909090909091,48.57904743350517,45.99554960728445
1673,-3.709090909090909,39.28490746000124,37.135207541546635,-3.090909090909091,48.57904743350517,45.99554960728445
1677,-3.709090909090909,39.44639605647277,37.28862170819459,-3.090909090909091,48.57904743350517,45.99554960728445
1679,-3.709090909090909,39.44639605647277,37.28862170819459,-3.090909090909091,48.57904743350517,45.99554960728445
1680,-3.1384615384615384,39.44639605647277,37.31715317672606,-3.6615384615384614,46.152835133541814,43.6621164537878
1681,-3.1384615384615384,41.33502201078791,39.11134783332544,-3.6615384615384614,46.152835133541814,43.6621164537878
1687,-3.471794871794873,35.606892590489664,33.65295821737544,-3.7282051282051283,46.152835133541814,43.65878312045447
1691,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,46.152835133541814,43.67319337686473
1694,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,45.99383411925156,43.52214241328899
1699,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,45.99383411925156,43.52214241328899
1700,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,45.99383411925156,43.52214241328899
1704,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,45.99383411925156,43.52214241328899
1717,-3.76,36.71799765836423,34.69409777544602,-3.4399999999999995,45.99383411925156,43.52214241328899
1719,-3.76,44.3164349975215,41.912613247645425,-3.4399999999999995,45.99383411925156,43.52214241328899
1731,-3.76,46.62701646260098,44.10766563947093,-3.4399999999999995,45.99383411925156,43.52214241328899
1733,-3.3999999999999995,46.550632291896655,44.05310067730182,-3.3999999999999995,45.99383411925156,43.524142413288985
1737,-3.3999999999999995,46.550632291896655,44.05310067730182,-3.3999999999999995,45.99383411925156,43.524142413288985
1738,-3.3999999999999995,46.550632291896655,44.05310067730182,-3.3999999999999995,44.245906208528,41.8636108981016
1743,-4.079999999999999,48.40941577860406,45.78494498967385,-2.7199999999999998,44.245906208528,41.8976108981016
1745,-3.4,51.25154386618624,48.51896667287693,-3.4,44.245906208528,41.8636108981016
1746,-0.0,51.25154386618624,48.68896667287693,-0.8,44.47706280465572,42.21320966442294
1758,-0.0,51.25154386618624,48.68896667287693,-0.8,44.42854937694759,42.16712190810022
1763,-0.0,51.25154386618624,48.68896667287693,-0.8,44.42854937694759,42.16712190810022
1765,-0.2,47.0949710210309,44.73022246997936,-0.6000000000000001,44.42854937694759,42.17712190810022
1767,-0.0,49.53700127107825,47.06015120752434,-0.8,44.42854937694759,42.16712190810022
1770,-0.0,49.53700127107825,47.06015120752434,-0.8,44.42854937694759,42.16712190810022
1771,-0.30000000000000004,43.96894709992526,41.755499744929,-0.5,44.42854937694759,42.18212190810022
1773,-0.30000000000000004,43.96894709992526,41.755499744929,-0.5,44.42854937694759,42.18212190810022
1775,-0.30000000000000004,43.96894709992526,41.755499744929,-0.5,44.42854937694759,42.18212190810022
1777,-0.30000000000000004,43.96894709992526,41.755499744929,-0.5,44.42854937694759,42.18212190810022
1779,-0.30000000000000004,44.16736608723832,41.94399778287641,-0.5,44.42854937694759,42.18212190810022
1788,-0.30000000000000004,44.16736608723832,41.94399778287641,-0.5,48.03615918359006,45.60935122441056
1789,-0.8333333333333333,50.96283645842612,48.37302796883815,-0.7666666666666667,48.03615918359006,45.596017891077224
1793,-0.30000000000000004,42.05466540352023,39.93693213334422,-0.5,48.03615918359006,45.60935122441056
1798,-0.30000000000000004,42.05466540352023,39.93693213334422,-0.5,42.35188327447791,40.20928911075402
1800,-0.7,42.05466540352023,39.916932133344226,-0.9000000000000001,44.31803127106672,42.05712970751339
1801,-0.7,38.43468304806674,36.47794889566341,-0.9000000000000001,44.31803127106672,42.05712970751339
1802,-0.30000000000000004,38.43468304806674,36.497948895663406,-0.5,36.78575289562628,34.92146525084497
1804,-0.43333333333333335,38.43468304806674,36.49128222899674,-1.1666666666666665,44.3477905717723,42.07206770985036
1815,-0.64,38.11862789862867,36.18069650369724,-0.9600000000000002,44.3477905717723,42.08240104318369
1816,-0.0,38.11862789862867,36.21269650369724,-0.8,38.741626988024194,36.76454563862299
1824,-0.0,38.11862789862867,36.21269650369724,-1.6,36.745054444128336,34.82780172192192
1826,-0.0,38.11862789862867,36.21269650369724,-16.2,38.73786796310649,35.990974564951166
1835,-0.2,37.25764846647285,35.38476604314921,-16.2,38.73786796310649,35.990974564951166
1850,-0.2,37.25764846647285,35.38476604314921,-16.2,38.73786796310649,35.990974564951166
1853,-0.4000000000000001,43.39441579637426,41.204695006555546,-16.2,38.73786796310649,35.990974564951166
1865,-0.5607142857142858,43.34181584626844,41.14668933966931,-16.439285714285713,38.73786796310649,35.97901027923688
1867,-11.094047619047618,45.010854168120666,42.20560907876226,-21.705952380952382,38.73786796310649,35.71567694590355
1871,-11.651190476190473,45.14156845009037,42.30193050377633,-22.34880952380952,38.73786796310649,35.683534088760695
1875,-11.094047619047618,45.29108335068464,42.47182680219803,-21.705952380952382,38.73786796310649,35.71567694590355
1882,-11.094047619047618,45.29108335068464,42.47182680219803,-5.905952380952381,34.6386010479299,32.611373376485794
1901,-11.027380952380952,45.01922701239121,42.21689661415261,-5.972619047619047,34.6386010479299,32.60804004315246
1904,-0.5660714285714286,45.01922701239121,42.739962090343084,-0.6339285714285714,36.46573190089161,34.610748877275604
1911,-0.6476190476190476,43.71487370507068,41.49674906743619,-0.5523809523809524,36.46573190089161,34.614826258227986
1917,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,36.46573190089161,34.62577863918037
1922,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,36.46573190089161,34.62577863918037
1924,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,36.62784831855918,34.77978923596456
1926,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,36.62784831855918,34.77978923596456
1928,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,38.99921397636751,37.03258661088247
1936,-6.866666666666666,46.870509548028494,44.18365073729374,-0.3333333333333333,46.54099996124196,44.1972832965132
1937,-6.866666666666666,48.54564486998511,45.77502929315253,-0.3333333333333333,46.54099996124196,44.1972832965132
1942,-7.0,48.54564486998511,45.76836262648586,-0.6000000000000001,46.29324823518892,43.948585823429475
1943,-7.0,48.54564486998511,45.76836262648586,-0.6000000000000001,46.29324823518892,43.948585823429475
1951,-7.0,52.03937678049135,49.087407941466786,-1.4,46.29324823518892,43.908585823429476
1953,-7.0,52.03937678049135,49.087407941466786,-1.4,46.29324823518892,43.908585823429476
1956,-7.0,52.03937678049135,49.087407941466786,-1.4,46.29324823518892,43.908585823429476
1957,-6.8,46.40453966966446,43.744312686181246,-0.7999999999999999,46.29324823518892,43.93858582342948
1965,-7.333333333333335,45.00060016757885,42.38390349253324,-1.0666666666666667,46.29324823518892,43.92525249009614
1973,-8.033333333333333,44.97838576091467,42.32779980620227,-1.1666666666666665,46.29324823518892,43.920252490096146
1974,-8.166666666666668,44.97838576091467,42.321133139535604,-0.8333333333333334,46.54099996124196,44.1722832965132
1975,-8.166666666666668,44.97838576091467,42.321133139535604,-0.8333333333333334,46.54099996124196,44.1722832965132
1978,-7.533333333333332,44.97838576091467,42.35279980620227,-0.46666666666666673,46.610038980221255,44.25620369787686
1984,-7.533333333333332,44.97838576091467,42.35279980620227,-0.46666666666666673,47.00774275757737,44.634022286365166
1986,-7.533333333333332,44.97838576091467,42.35279980620227,-1.0666666666666667,46.895864589288344,44.497738026490595
1992,-7.533333333333332,44.97838576091467,42.35279980620227,-0.6666666666666666,43.911465553670894,41.68255894265402
1997,-0.8333333333333335,46.67269269603786,44.29739139456931,-0.9666666666666666,43.911465553670894,41.66755894265402
2005,-0.8333333333333335,46.67269269603786,44.29739139456931,-0.9666666666666666,43.911465553670894,41.66755894265402
2008,-0.8333333333333335,46.67269269603786,44.29739139456931,-0.9666666666666666,42.038089848020434,39.88785202228608
2015,-1.1333333333333335,49.638214672115716,47.09963727184327,-0.6666666666666666,42.038089848020434,39.90285202228608
2016,-1.1333333333333333,49.638214672115716,47.09963727184327,-0.6666666666666666,43.71059154002922,41.49172862969443
2019,-0.7333333333333333,49.71086443443384,47.18865454604548,-0.8666666666666667,43.71059154002922,41.48172862969442
2026,-0.7333333333333333,49.71086443443384,47.18865454604548,-0.8666666666666667,41.72890632469176,39.59912767512384
2028,-0.7333333333333333,49.71086443443384,47.18865454604548,-0.8666666666666667,41.72890632469176,39.59912767512384
2029,-0.75,51.544544077343225,48.929816873476064,-0.85,41.72890632469176,39.59996100845718
2030,-0.75,51.544544077343225,48.929816873476064,-0.85,42.108505680920516,39.9605803968745
2039,-0.75,51.544544077343225,48.929816873476064,-0.85,42.108505680920516,39.9605803968745
2040,-0.75,51.544544077343225,48.929816873476064,-0.85,46.02629629868122,43.68248148374716
2041,-0.75,51.71625446583553,49.09294174254376,-0.85,46.02629629868122,43.68248148374716
2043,-0.6799999999999999,47.436928031706245,45.03108163012094,-0.9199999999999999,46.02629629868122,43.67898148374716
2045,-0.6,45.438558699506,43.1366307645307,-0.6,46.02629629868122,43.694981483747156
2053,-0.39999999999999997,45.32523808779114,43.03897618340159,-0.7999999999999999,46.02629629868122,43.68498148374716
2056,-0.39999999999999997,45.32523808779114,43.03897618340159,-0.7999999999999999,36.22345089147411,34.37227834690041
2058,-0.39999999999999997,45.32523808779114,43.03897618340159,-32.4,36.06546251926136,32.642189393298295
2063,-0.39999999999999997,46.35922469569579,44.021263460910994,-32.4,36.06546251926136,32.642189393298295
2067,-0.39999999999999997,46.35922469569579,44.021263460910994,-32.4,36.06546251926136,32.642189393298295
2070,-0.39999999999999997,46.35922469569579,44.021263460910994,-32.4,36.06546251926136,32.642189393298295
2080,-0.39999999999999997,46.35922469569579,44.021263460910994,-33.0,32.05256049263188,28.799932468000293
2081,-0.39999999999999997,44.892735164732706,42.62809840649607,-33.0,32.05256049263188,28.799932468000293
2101,-0.39999999999999997,44.892735164732706,42.62809840649607,-33.0,32.05256049263188,28.799932468000293
2120,-0.39999999999999997,44.892735164732706,42.62809840649607,-33.0,32.05256049263188,28.799932468000293
2125,-0.0,47.09070699892214,44.73617164897603,-32.8,32.05256049263188,28.809932468000294
2130,-0.0,47.09070699892214,44.73617164897603,-33.400000000000006,32.34536285146894,29.0580947088955
2141,-0.8,46.807753055994375,44.42736540319466,-33.400000000000006,32.34536285146894,29.0580947088955
2150,-0.8,46.807753055994375,44.42736540319466,-17.6,33.17269980054788,30.634064810520492
2161,-0.8,46.807753055994375,44.42736540319466,-17.6,33.17269980054788,30.634064810520492
2162,-0.8,46.807753055994375,44.42736540319466,-17.6,33.17269980054788,30.634064810520492
2164,-0.8,46.807753055994375,44.42736540319466,-17.6,33.17269980054788,30.634064810520492
2165,-2.7750000000000004,36.83407304771051,34.85361939532498,-15.625,33.17269980054788,30.73281481052049
2180,-2.7750000000000004,36.83407304771051,34.85361939532498,-15.625,33.17269980054788,30.73281481052049
2188,-2.7750000000000004,36.83407304771051,34.85361939532498,-15.625,33.17269980054788,30.73281481052049
2189,-16.6,32.64763894634751,30.18525699903014,-17.6,33.17269980054788,30.634064810520492
2190,-16.6,32.64763894634751,30.18525699903014,-2.4,37.0493084057655,35.07684298547723
2198,-16.6,32.64763894634751,30.18525699903014,-2.4,37.0493084057655,35.07684298547723
2200,-16.6,32.64763894634751,30.18525699903014,-2.4,46.630815005297094,44.17927425503225
2201,-15.8,36.456315876054965,33.84350008225222,-2.4,46.630815005297094,44.17927425503225
2203,-15.8,36.34605944303029,33.73875647087878,-2.4,46.630815005297094,44.17927425503225
2208,-15.8,36.34605944303029,33.73875647087878,-2.4,46.630815005297094,44.17927425503225
2209,-15.8,36.34605944303029,33.73875647087878,-2.4,46.630815005297094,44.17927425503225
2214,-15.8,36.34605944303029,33.73875647087878,-2.4,46.630815005297094,44.17927425503225
2215,-15.8,33.33531603423452,30.8785502325228,-2.4,46.630815005297094,44.17927425503225
2216,-15.8,33.33531603423452,30.8785502325228,-2.4,48.53638684257837,45.98956750044946
2217,-15.8,33.33531603423452,30.8785502325228,-2.4,48.53638684257837,45.98956750044946
2218,-15.8,33.33531603423452,30.8785502325228,-2.4,48.80371440975658,46.24352868926876
2219,-16.74,31.712372735307532,29.289754098542158,-1.46,48.80371440975658,46.290528689268754
2237,-17.54,32.58014788530164,30.074140491036562,-1.46,48.80371440975658,46.290528689268754
2251,-17.049999999999997,36.83705342203843,34.14270075093651,-2.5499999999999994,48.80371440975658,46.23602868926876
2254,-17.569999999999997,36.83705342203843,34.116700750936516,-2.0300000000000002,39.160346627362316,37.1008292959942
2255,-16.769999999999996,40.5805118088738,37.71298621843012,-2.0300000000000002,39.160346627362316,37.1008292959942
2257,-16.769999999999996,40.5805118088738,37.71298621843012,-2.0300000000000002,39.160346627362316,37.1008292959942
2259,-17.17666666666666,38.744495216678004,35.948437122510775,-1.4233333333333333,39.160346627362316,37.13116262932754
2263,-17.17666666666666,38.744495216678004,35.948437122510775,-1.4233333333333333,39.160346627362316,37.13116262932754
2276,-17.17666666666666,38.744495216678004,35.948437122510775,-1.4233333333333333,39.160346627362316,37.13116262932754
2291,-17.656666666666663,43.53597738347819,40.47634518097095,-1.5433333333333332,39.160346627362316,37.12516262932754
2293,-33.08999999999999,39.2620971199806,35.644492263981576,-1.5099999999999998,39.160346627362316,37.126829295994206
2298,-33.08999999999999,39.2620971199806,35.644492263981576,-1.5099999999999998,40.975307367995825,38.851041999596035
2304,-33.08999999999999,39.2620971199806,35.644492263981576,-1.5099999999999998,42.6827412500634,40.47310418756024
2305,-33.029999999999994,35.825241776399324,32.38247968757936,-1.5699999999999998,42.6827412500634,40.47010418756024
2306,-32.62857142857143,35.825241776399324,32.40255111615079,-1.9714285714285715,42.49641375728389,40.27302164084827
2310,-32.2,35.825241776399324,32.42397968757936,-2.3999999999999995,45.491948303314686,43.09735088814896
2312,-31.6,35.825241776399324,32.45397968757936,-2.9999999999999996,47.2108591084427,44.700316153020566
2313,-31.6,41.479768035954095,37.8257796341564,-2.9999999999999996,47.2108591084427,44.700316153020566
2314,-31.6,41.479768035954095,37.8257796341564,-2.9999999999999996,49.37207130697824,46.753467741629336
2321,-16.0,41.6098661313222,38.7293728247561,-3.3999999999999995,49.37207130697824,46.73346774162933
2330,-16.0,41.6098661313222,38.7293728247561,-3.3999999999999995,49.37207130697824,46.73346774162933
2336,-16.0,41.6098661313222,38.7293728247561,-3.4,47.724409051153344,45.16818859859568
2337,-16.0,36.81838396452201,34.17746476629592,-3.4,47.724409051153344,45.16818859859568
2343,-16.266666666666666,47.13541347449357,43.96530946743556,-3.9333333333333327,47.724409051153344,45.14152193192901
2348,-16.366666666666667,47.13541347449357,43.96030946743556,-3.8333333333333326,44.4588757745351,42.04426531914169
2354,-16.366666666666667,47.13541347449357,43.96030946743556,-3.8333333333333326,44.4588757745351,42.04426531914169
2359,-16.366666666666667,47.13541347449357,43.96030946743556,-3.8333333333333326,44.4588757745351,42.04426531914169
